company,filing_type,older_year,newer_year,older_file,newer_file,top_increase,top_decrease,regulation,financial,market,operations,technology
BMY,10-Q,2024,2024,BMY_10-Q_2024-07-26_0000014272-24-000123.html,BMY_10-Q_2024-10-31_0000014272-24-000147.html,regulation,regulation,0,0,0,0,0
BMY,10-Q,2024,2025,BMY_10-Q_2024-10-31_0000014272-24-000147.html,BMY_10-Q_2025-04-24_0000014272-25-000091.html,regulation,regulation,0,0,0,0,0
BMY,10-Q,2025,2025,BMY_10-Q_2025-04-24_0000014272-25-000091.html,BMY_10-Q_2025-07-31_0000014272-25-000131.html,regulation,regulation,0,0,0,0,0
BMY,10-Q,2025,2025,BMY_10-Q_2025-07-31_0000014272-25-000131.html,BMY_10-Q_2025-10-30_0000014272-25-000149.html,regulation,regulation,0,0,0,0,0
C,10-Q,2014,2014,C_10-Q_2014-05-02_0001104659-14-033774.html,C_10-Q_2014-08-01_0000831001-14-000082.html,technology,financial,-29,-222,-94,-69,-1
C,10-Q,2014,2014,C_10-Q_2014-08-01_0000831001-14-000082.html,C_10-Q_2014-10-30_0000831001-14-000136.html,regulation,operations,0,0,0,-1,0
C,10-Q,2014,2015,C_10-Q_2014-10-30_0000831001-14-000136.html,C_10-Q_2015-05-11_0000831001-15-000056.html,financial,market,4,7,-6,7,0
C,10-Q,2015,2015,C_10-Q_2015-05-11_0000831001-15-000056.html,C_10-Q_2015-08-03_0000831001-15-000111.html,financial,regulation,0,5,5,0,0
C,10-Q,2015,2015,C_10-Q_2015-08-03_0000831001-15-000111.html,C_10-Q_2015-10-30_0000831001-15-000157.html,financial,regulation,-2,1,-2,0,0
C,10-Q,2015,2016,C_10-Q_2015-10-30_0000831001-15-000157.html,C_10-Q_2016-05-02_0000831001-16-000241.html,financial,technology,15,64,42,19,2
C,10-Q,2016,2016,C_10-Q_2016-05-02_0000831001-16-000241.html,C_10-Q_2016-08-01_0000831001-16-000292.html,regulation,financial,41,-67,-24,-24,-2
C,10-Q,2016,2016,C_10-Q_2016-08-01_0000831001-16-000292.html,C_10-Q_2016-10-31_0000831001-16-000334.html,technology,regulation,-30,-10,-18,-2,0
C,10-Q,2016,2017,C_10-Q_2016-10-31_0000831001-16-000334.html,C_10-Q_2017-05-01_0000831001-17-000048.html,operations,regulation,-7,-6,-4,0,0
C,10-Q,2017,2017,C_10-Q_2017-05-01_0000831001-17-000048.html,C_10-Q_2017-08-01_0000831001-17-000098.html,regulation,regulation,0,0,0,0,0
C,10-Q,2017,2017,C_10-Q_2017-08-01_0000831001-17-000098.html,C_10-Q_2017-10-31_0000831001-17-000139.html,regulation,regulation,0,0,0,0,0
C,10-Q,2017,2018,C_10-Q_2017-10-31_0000831001-17-000139.html,C_10-Q_2018-05-01_0000831001-18-000046.html,regulation,technology,18,3,17,1,0
C,10-Q,2018,2018,C_10-Q_2018-05-01_0000831001-18-000046.html,C_10-Q_2018-07-31_0000831001-18-000091.html,technology,regulation,-17,-1,-10,-1,0
C,10-Q,2018,2018,C_10-Q_2018-07-31_0000831001-18-000091.html,C_10-Q_2018-10-30_0000831001-18-000131.html,regulation,market,0,0,-1,0,0
C,10-Q,2018,2019,C_10-Q_2018-10-30_0000831001-18-000131.html,C_10-Q_2019-04-30_0000831001-19-000033.html,financial,regulation,-20,92,24,21,1
C,10-Q,2019,2019,C_10-Q_2019-04-30_0000831001-19-000033.html,C_10-Q_2019-08-01_0000831001-19-000073.html,financial,regulation,0,68,19,0,0
C,10-Q,2019,2019,C_10-Q_2019-08-01_0000831001-19-000073.html,C_10-Q_2019-11-01_0000831001-19-000105.html,regulation,market,0,-3,-12,0,0
C,10-Q,2019,2020,C_10-Q_2019-11-01_0000831001-19-000105.html,C_10-Q_2020-05-04_0000831001-20-000044.html,technology,financial,-4,-164,-38,-19,-1
C,10-Q,2020,2020,C_10-Q_2020-05-04_0000831001-20-000044.html,C_10-Q_2020-08-05_0000831001-20-000078.html,regulation,regulation,0,0,0,0,0
C,10-Q,2020,2020,C_10-Q_2020-08-05_0000831001-20-000078.html,C_10-Q_2020-11-04_0000831001-20-000110.html,regulation,regulation,0,0,0,0,0
C,10-Q,2020,2021,C_10-Q_2020-11-04_0000831001-20-000110.html,C_10-Q_2021-05-06_0000831001-21-000066.html,financial,technology,2,47,15,5,0
C,10-Q,2021,2021,C_10-Q_2021-05-06_0000831001-21-000066.html,C_10-Q_2021-08-04_0000831001-21-000126.html,financial,regulation,-2,42,2,20,0
C,10-Q,2021,2021,C_10-Q_2021-08-04_0000831001-21-000126.html,C_10-Q_2021-11-08_0000831001-21-000167.html,financial,market,1,3,-1,1,0
C,10-Q,2021,2022,C_10-Q_2021-11-08_0000831001-21-000167.html,C_10-Q_2022-05-09_0000831001-22-000056.html,market,operations,-1,25,30,-8,0
C,10-Q,2022,2022,C_10-Q_2022-05-09_0000831001-22-000056.html,C_10-Q_2022-08-04_0000831001-22-000111.html,market,financial,0,-5,13,2,0
C,10-Q,2022,2022,C_10-Q_2022-08-04_0000831001-22-000111.html,C_10-Q_2022-11-04_0000831001-22-000146.html,regulation,financial,2,-112,-59,-22,0
C,10-Q,2022,2023,C_10-Q_2022-11-04_0000831001-22-000146.html,C_10-Q_2023-05-05_0000831001-23-000055.html,financial,regulation,-1,41,17,7,0
C,10-Q,2023,2023,C_10-Q_2023-05-05_0000831001-23-000055.html,C_10-Q_2023-08-04_0000831001-23-000097.html,financial,technology,1,33,21,8,0
C,10-Q,2023,2023,C_10-Q_2023-08-04_0000831001-23-000097.html,C_10-Q_2023-11-03_0000831001-23-000132.html,financial,market,0,3,-3,0,0
C,10-Q,2023,2024,C_10-Q_2023-11-03_0000831001-23-000132.html,C_10-Q_2024-05-03_0000831001-24-000051.html,technology,financial,1,-37,-20,-5,2
C,10-Q,2024,2024,C_10-Q_2024-05-03_0000831001-24-000051.html,C_10-Q_2024-08-02_0000831001-24-000100.html,financial,regulation,0,4,2,0,0
C,10-Q,2024,2024,C_10-Q_2024-08-02_0000831001-24-000100.html,C_10-Q_2024-11-07_0000831001-24-000134.html,market,technology,0,3,5,1,-1
C,10-Q,2024,2025,C_10-Q_2024-11-07_0000831001-24-000134.html,C_10-Q_2025-05-08_0000831001-25-000086.html,regulation,financial,1,-5,1,-2,0
C,10-Q,2025,2025,C_10-Q_2025-05-08_0000831001-25-000086.html,C_10-Q_2025-08-06_0000831001-25-000131.html,financial,market,0,13,-3,1,2
C,10-Q,2025,2025,C_10-Q_2025-08-06_0000831001-25-000131.html,C_10-Q_2025-11-06_0000831001-25-000154.html,market,financial,-2,-7,2,0,-2
CAT,10-Q,2014,2014,CAT_10-Q_2014-05-02_0000018230-14-000177.html,CAT_10-Q_2014-08-01_0000018230-14-000285.html,financial,regulation,-1,71,40,3,0
CAT,10-Q,2014,2014,CAT_10-Q_2014-08-01_0000018230-14-000285.html,CAT_10-Q_2014-10-31_0000018230-14-000386.html,market,financial,0,-11,2,0,0
CAT,10-Q,2014,2015,CAT_10-Q_2014-10-31_0000018230-14-000386.html,CAT_10-Q_2015-05-01_0000018230-15-000161.html,technology,financial,-4,-62,-41,-2,0
CAT,10-Q,2015,2015,CAT_10-Q_2015-05-01_0000018230-15-000161.html,CAT_10-Q_2015-07-31_0000018230-15-000266.html,financial,regulation,0,62,58,2,4
CAT,10-Q,2015,2015,CAT_10-Q_2015-07-31_0000018230-15-000266.html,CAT_10-Q_2015-10-30_0000018230-15-000324.html,operations,market,-1,-7,-9,1,-3
CAT,10-Q,2015,2016,CAT_10-Q_2015-10-30_0000018230-15-000324.html,CAT_10-Q_2016-05-02_0000018230-16-000512.html,technology,financial,-16,-287,-147,-32,-2
CAT,10-Q,2016,2016,CAT_10-Q_2016-05-02_0000018230-16-000512.html,CAT_10-Q_2016-08-03_0000018230-16-000630.html,regulation,regulation,0,0,0,0,0
CAT,10-Q,2016,2016,CAT_10-Q_2016-08-03_0000018230-16-000630.html,CAT_10-Q_2016-11-02_0000018230-16-000715.html,regulation,regulation,0,0,0,0,0
CAT,10-Q,2016,2017,CAT_10-Q_2016-11-02_0000018230-16-000715.html,CAT_10-Q_2017-05-03_0000018230-17-000145.html,financial,regulation,-1,65,1,14,0
CAT,10-Q,2017,2017,CAT_10-Q_2017-05-03_0000018230-17-000145.html,CAT_10-Q_2017-08-02_0000018230-17-000245.html,regulation,financial,0,-1,0,0,0
CAT,10-Q,2017,2017,CAT_10-Q_2017-08-02_0000018230-17-000245.html,CAT_10-Q_2017-11-01_0000018230-17-000305.html,financial,regulation,0,2,0,0,0
CAT,10-Q,2017,2018,CAT_10-Q_2017-11-01_0000018230-17-000305.html,CAT_10-Q_2018-05-02_0000018230-18-000136.html,financial,regulation,0,18,0,2,0
CAT,10-Q,2018,2018,CAT_10-Q_2018-05-02_0000018230-18-000136.html,CAT_10-Q_2018-08-07_0000018230-18-000229.html,financial,operations,0,1,0,-2,0
CAT,10-Q,2018,2018,CAT_10-Q_2018-08-07_0000018230-18-000229.html,CAT_10-Q_2018-10-31_0000018230-18-000293.html,regulation,financial,0,-5,0,-2,0
CAT,10-Q,2018,2019,CAT_10-Q_2018-10-31_0000018230-18-000293.html,CAT_10-Q_2019-05-06_0000018230-19-000153.html,operations,financial,0,-11,-2,4,1
CAT,10-Q,2019,2019,CAT_10-Q_2019-05-06_0000018230-19-000153.html,CAT_10-Q_2019-08-01_0000018230-19-000224.html,market,financial,1,-14,8,-8,2
CAT,10-Q,2019,2019,CAT_10-Q_2019-08-01_0000018230-19-000224.html,CAT_10-Q_2019-10-31_0000018230-19-000281.html,financial,market,0,10,-1,5,0
CAT,10-Q,2019,2020,CAT_10-Q_2019-10-31_0000018230-19-000281.html,CAT_10-Q_2020-05-06_0000018230-20-000155.html,regulation,financial,-2,-65,-7,-13,-3
CAT,10-Q,2020,2020,CAT_10-Q_2020-05-06_0000018230-20-000155.html,CAT_10-Q_2020-08-05_0000018230-20-000214.html,regulation,regulation,0,0,0,0,0
CAT,10-Q,2020,2020,CAT_10-Q_2020-08-05_0000018230-20-000214.html,CAT_10-Q_2020-11-04_0000018230-20-000297.html,regulation,regulation,0,0,0,0,0
CAT,10-Q,2020,2021,CAT_10-Q_2020-11-04_0000018230-20-000297.html,CAT_10-Q_2021-05-05_0000018230-21-000151.html,financial,technology,10,147,46,22,2
CAT,10-Q,2021,2021,CAT_10-Q_2021-05-05_0000018230-21-000151.html,CAT_10-Q_2021-08-04_0000018230-21-000221.html,financial,regulation,0,42,20,2,0
CAT,10-Q,2021,2021,CAT_10-Q_2021-08-04_0000018230-21-000221.html,CAT_10-Q_2021-11-03_0000018230-21-000260.html,financial,regulation,0,18,0,1,0
CAT,10-Q,2021,2022,CAT_10-Q_2021-11-03_0000018230-21-000260.html,CAT_10-Q_2022-05-04_0000018230-22-000112.html,regulation,financial,0,-54,-21,-3,0
CAT,10-Q,2022,2022,CAT_10-Q_2022-05-04_0000018230-22-000112.html,CAT_10-Q_2022-08-03_0000018230-22-000183.html,financial,market,0,49,-7,2,0
CAT,10-Q,2022,2022,CAT_10-Q_2022-08-03_0000018230-22-000183.html,CAT_10-Q_2022-11-02_0000018230-22-000223.html,financial,regulation,0,7,3,3,2
CAT,10-Q,2022,2023,CAT_10-Q_2022-11-02_0000018230-22-000223.html,CAT_10-Q_2023-05-03_0000018230-23-000022.html,technology,financial,-10,-197,-31,-21,-3
CAT,10-Q,2023,2023,CAT_10-Q_2023-05-03_0000018230-23-000022.html,CAT_10-Q_2023-08-02_0000018230-23-000047.html,market,operations,0,-1,3,-2,0
CAT,10-Q,2023,2023,CAT_10-Q_2023-08-02_0000018230-23-000047.html,CAT_10-Q_2023-11-01_0000018230-23-000056.html,regulation,financial,0,-1,-1,0,-1
CAT,10-Q,2023,2024,CAT_10-Q_2023-11-01_0000018230-23-000056.html,CAT_10-Q_2024-05-01_0000018230-24-000020.html,financial,operations,0,5,2,-1,1
CAT,10-Q,2024,2024,CAT_10-Q_2024-05-01_0000018230-24-000020.html,CAT_10-Q_2024-08-07_0000018230-24-000045.html,financial,market,0,7,-3,0,-1
CAT,10-Q,2024,2024,CAT_10-Q_2024-08-07_0000018230-24-000045.html,CAT_10-Q_2024-11-06_0000018230-24-000053.html,technology,financial,0,-6,0,0,1
CAT,10-Q,2024,2025,CAT_10-Q_2024-11-06_0000018230-24-000053.html,CAT_10-Q_2025-05-07_0000018230-25-000016.html,operations,financial,0,-5,-2,1,-1
CAT,10-Q,2025,2025,CAT_10-Q_2025-05-07_0000018230-25-000016.html,CAT_10-Q_2025-08-06_0000018230-25-000040.html,financial,regulation,0,6,1,0,0
CAT,10-Q,2025,2025,CAT_10-Q_2025-08-06_0000018230-25-000040.html,CAT_10-Q_2025-11-03_0000018230-25-000048.html,regulation,market,0,0,-2,0,0
CHTR,10-Q,2014,2014,CHTR_10-Q_2014-04-30_0001091667-14-000103.html,CHTR_10-Q_2014-07-31_0001091667-14-000169.html,regulation,regulation,0,0,0,0,0
CHTR,10-Q,2014,2014,CHTR_10-Q_2014-07-31_0001091667-14-000169.html,CHTR_10-Q_2014-10-31_0001091667-14-000216.html,regulation,regulation,0,0,0,0,0
CHTR,10-Q,2014,2015,CHTR_10-Q_2014-10-31_0001091667-14-000216.html,CHTR_10-Q_2015-05-01_0001091667-15-000103.html,regulation,regulation,0,0,0,0,0
CHTR,10-Q,2015,2015,CHTR_10-Q_2015-05-01_0001091667-15-000103.html,CHTR_10-Q_2015-08-04_0001091667-15-000185.html,regulation,regulation,0,0,0,0,0
CHTR,10-Q,2015,2015,CHTR_10-Q_2015-08-04_0001091667-15-000185.html,CHTR_10-Q_2015-10-29_0001091667-15-000263.html,regulation,regulation,0,0,0,0,0
CHTR,10-Q,2015,2016,CHTR_10-Q_2015-10-29_0001091667-15-000263.html,CHTR_10-Q_2016-04-28_0001091667-16-000470.html,regulation,regulation,0,0,0,0,0
CHTR,10-Q,2016,2016,CHTR_10-Q_2016-04-28_0001091667-16-000470.html,CHTR_10-Q_2016-08-09_0001091667-16-000549.html,financial,technology,22,370,70,75,4
CHTR,10-Q,2016,2016,CHTR_10-Q_2016-08-09_0001091667-16-000549.html,CHTR_10-Q_2016-11-03_0001091667-16-000576.html,financial,regulation,0,7,3,7,0
CHTR,10-Q,2016,2017,CHTR_10-Q_2016-11-03_0001091667-16-000576.html,CHTR_10-Q_2017-05-02_0001091667-17-000072.html,regulation,financial,3,-61,-22,-12,1
CHTR,10-Q,2017,2017,CHTR_10-Q_2017-05-02_0001091667-17-000072.html,CHTR_10-Q_2017-07-27_0001091667-17-000095.html,financial,regulation,-1,8,3,0,1
CHTR,10-Q,2017,2017,CHTR_10-Q_2017-07-27_0001091667-17-000095.html,CHTR_10-Q_2017-10-26_0001091667-17-000105.html,financial,operations,0,9,2,-1,0
CHTR,10-Q,2017,2018,CHTR_10-Q_2017-10-26_0001091667-17-000105.html,CHTR_10-Q_2018-04-27_0001091667-18-000063.html,regulation,financial,4,-29,-2,-18,1
CHTR,10-Q,2018,2018,CHTR_10-Q_2018-04-27_0001091667-18-000063.html,CHTR_10-Q_2018-07-31_0001091667-18-000090.html,financial,technology,3,9,1,3,0
CHTR,10-Q,2018,2018,CHTR_10-Q_2018-07-31_0001091667-18-000090.html,CHTR_10-Q_2018-10-26_0001091667-18-000103.html,financial,technology,1,28,3,4,0
CHTR,10-Q,2018,2019,CHTR_10-Q_2018-10-26_0001091667-18-000103.html,CHTR_10-Q_2019-04-30_0001091667-19-000085.html,technology,financial,-8,-82,-21,-3,1
CHTR,10-Q,2019,2019,CHTR_10-Q_2019-04-30_0001091667-19-000085.html,CHTR_10-Q_2019-07-26_0001091667-19-000097.html,market,financial,-3,-7,0,-4,-1
CHTR,10-Q,2019,2019,CHTR_10-Q_2019-07-26_0001091667-19-000097.html,CHTR_10-Q_2019-10-25_0001091667-19-000113.html,financial,operations,0,4,1,-3,0
CHTR,10-Q,2019,2020,CHTR_10-Q_2019-10-25_0001091667-19-000113.html,CHTR_10-Q_2020-05-01_0001091667-20-000105.html,regulation,operations,-1,-3,-1,-6,-3
CHTR,10-Q,2020,2020,CHTR_10-Q_2020-05-01_0001091667-20-000105.html,CHTR_10-Q_2020-07-31_0001091667-20-000158.html,financial,technology,1,20,1,0,-1
CHTR,10-Q,2020,2020,CHTR_10-Q_2020-07-31_0001091667-20-000158.html,CHTR_10-Q_2020-10-30_0001091667-20-000195.html,regulation,financial,2,-13,1,-6,-1
CHTR,10-Q,2020,2021,CHTR_10-Q_2020-10-30_0001091667-20-000195.html,CHTR_10-Q_2021-04-30_0001091667-21-000084.html,technology,financial,-5,-45,-5,-2,0
CHTR,10-Q,2021,2021,CHTR_10-Q_2021-04-30_0001091667-21-000084.html,CHTR_10-Q_2021-07-30_0001091667-21-000134.html,financial,operations,1,14,3,0,0
CHTR,10-Q,2021,2021,CHTR_10-Q_2021-07-30_0001091667-21-000134.html,CHTR_10-Q_2021-10-29_0001091667-21-000163.html,financial,regulation,0,11,0,0,0
CHTR,10-Q,2021,2022,CHTR_10-Q_2021-10-29_0001091667-21-000163.html,CHTR_10-Q_2022-04-29_0001091667-22-000066.html,technology,financial,-3,-56,-8,-8,0
CHTR,10-Q,2022,2022,CHTR_10-Q_2022-04-29_0001091667-22-000066.html,CHTR_10-Q_2022-07-29_0001091667-22-000090.html,market,technology,2,2,4,1,-1
CHTR,10-Q,2022,2022,CHTR_10-Q_2022-07-29_0001091667-22-000090.html,CHTR_10-Q_2022-10-28_0001091667-22-000115.html,financial,market,1,7,-2,0,0
CHTR,10-Q,2022,2023,CHTR_10-Q_2022-10-28_0001091667-22-000115.html,CHTR_10-Q_2023-04-28_0001091667-23-000084.html,operations,regulation,-8,-8,0,3,0
CHTR,10-Q,2023,2023,CHTR_10-Q_2023-04-28_0001091667-23-000084.html,CHTR_10-Q_2023-07-28_0001091667-23-000108.html,regulation,financial,0,-15,-4,0,0
CHTR,10-Q,2023,2023,CHTR_10-Q_2023-07-28_0001091667-23-000108.html,CHTR_10-Q_2023-10-27_0001091667-23-000143.html,financial,technology,1,4,2,4,0
CHTR,10-Q,2023,2024,CHTR_10-Q_2023-10-27_0001091667-23-000143.html,CHTR_10-Q_2024-04-26_0001091667-24-000085.html,technology,financial,-1,-12,-1,-2,0
CHTR,10-Q,2024,2024,CHTR_10-Q_2024-04-26_0001091667-24-000085.html,CHTR_10-Q_2024-07-26_0001091667-24-000104.html,financial,market,1,12,0,0,0
CHTR,10-Q,2024,2024,CHTR_10-Q_2024-07-26_0001091667-24-000104.html,CHTR_10-Q_2024-11-01_0001091667-24-000123.html,regulation,operations,0,0,0,-1,0
CHTR,10-Q,2024,2025,CHTR_10-Q_2024-11-01_0001091667-24-000123.html,CHTR_10-Q_2025-04-25_0001091667-25-000099.html,technology,financial,-10,-167,-23,-28,-1
CHTR,10-Q,2025,2025,CHTR_10-Q_2025-04-25_0001091667-25-000099.html,CHTR_10-Q_2025-07-25_0001091667-25-000127.html,regulation,regulation,0,0,0,0,0
CHTR,10-Q,2025,2025,CHTR_10-Q_2025-07-25_0001091667-25-000127.html,CHTR_10-Q_2025-10-31_0001091667-25-000168.html,regulation,regulation,0,0,0,0,0
CHTR,10-Q,2025,2026,CHTR_10-Q_2025-10-31_0001091667-25-000168.html,CHTR_10-Q_2026-04-24_0001091667-26-000028.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2014,2014,CL_10-Q_2014-04-25_0001545547-14-000007.html,CL_10-Q_2014-07-31_0001545547-14-000016.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2014,2014,CL_10-Q_2014-07-31_0001545547-14-000016.html,CL_10-Q_2014-10-24_0001545547-14-000019.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2014,2015,CL_10-Q_2014-10-24_0001545547-14-000019.html,CL_10-Q_2015-04-30_0001628280-15-003104.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2015,2015,CL_10-Q_2015-04-30_0001628280-15-003104.html,CL_10-Q_2015-07-30_0001628280-15-005578.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2015,2015,CL_10-Q_2015-07-30_0001628280-15-005578.html,CL_10-Q_2015-10-30_0001628280-15-008062.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2015,2016,CL_10-Q_2015-10-30_0001628280-15-008062.html,CL_10-Q_2016-04-28_0001628280-16-014877.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2016,2016,CL_10-Q_2016-04-28_0001628280-16-014877.html,CL_10-Q_2016-07-28_0001628280-16-017856.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2016,2016,CL_10-Q_2016-07-28_0001628280-16-017856.html,CL_10-Q_2016-10-27_0000021665-16-000003.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2016,2017,CL_10-Q_2016-10-27_0000021665-16-000003.html,CL_10-Q_2017-04-28_0000021665-17-000006.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2017,2017,CL_10-Q_2017-04-28_0000021665-17-000006.html,CL_10-Q_2017-07-21_0000021665-17-000012.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2017,2017,CL_10-Q_2017-07-21_0000021665-17-000012.html,CL_10-Q_2017-10-27_0000021665-17-000014.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2017,2018,CL_10-Q_2017-10-27_0000021665-17-000014.html,CL_10-Q_2018-04-27_0000021665-18-000008.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2018,2018,CL_10-Q_2018-04-27_0000021665-18-000008.html,CL_10-Q_2018-07-27_0000021665-18-000015.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2018,2018,CL_10-Q_2018-07-27_0000021665-18-000015.html,CL_10-Q_2018-10-26_0000021665-18-000018.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2018,2019,CL_10-Q_2018-10-26_0000021665-18-000018.html,CL_10-Q_2019-04-26_0000021665-19-000007.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2019,2019,CL_10-Q_2019-04-26_0000021665-19-000007.html,CL_10-Q_2019-07-26_0000021665-19-000020.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2019,2019,CL_10-Q_2019-07-26_0000021665-19-000020.html,CL_10-Q_2019-11-01_0000021665-19-000022.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2019,2020,CL_10-Q_2019-11-01_0000021665-19-000022.html,CL_10-Q_2020-05-01_0000021665-20-000007.html,market,technology,5,3,13,4,2
CL,10-Q,2020,2020,CL_10-Q_2020-05-01_0000021665-20-000007.html,CL_10-Q_2020-07-31_0000021665-20-000023.html,market,financial,0,-1,1,0,0
CL,10-Q,2020,2020,CL_10-Q_2020-07-31_0000021665-20-000023.html,CL_10-Q_2020-10-30_0000021665-20-000026.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2020,2021,CL_10-Q_2020-10-30_0000021665-20-000026.html,CL_10-Q_2021-04-30_0000021665-21-000010.html,financial,regulation,0,1,1,0,0
CL,10-Q,2021,2021,CL_10-Q_2021-04-30_0000021665-21-000010.html,CL_10-Q_2021-07-30_0000021665-21-000025.html,operations,regulation,0,0,0,1,0
CL,10-Q,2021,2021,CL_10-Q_2021-07-30_0000021665-21-000025.html,CL_10-Q_2021-10-29_0000021665-21-000027.html,regulation,regulation,0,0,0,0,0
CL,10-Q,2021,2022,CL_10-Q_2021-10-29_0000021665-21-000027.html,CL_10-Q_2022-04-29_0000021665-22-000010.html,financial,technology,-1,43,8,19,-2
CL,10-Q,2022,2022,CL_10-Q_2022-04-29_0000021665-22-000010.html,CL_10-Q_2022-07-29_0000021665-22-000025.html,market,technology,5,9,14,10,2
CL,10-Q,2022,2022,CL_10-Q_2022-07-29_0000021665-22-000025.html,CL_10-Q_2022-10-28_0000021665-22-000027.html,financial,regulation,0,30,6,4,0
CL,10-Q,2022,2023,CL_10-Q_2022-10-28_0000021665-22-000027.html,CL_10-Q_2023-04-28_0000021665-23-000016.html,regulation,financial,0,-20,-12,-11,0
CL,10-Q,2023,2023,CL_10-Q_2023-04-28_0000021665-23-000016.html,CL_10-Q_2023-07-28_0000021665-23-000031.html,operations,technology,1,7,8,9,0
CL,10-Q,2023,2023,CL_10-Q_2023-07-28_0000021665-23-000031.html,CL_10-Q_2023-10-27_0000021665-23-000037.html,financial,market,2,15,-7,-1,0
CL,10-Q,2023,2024,CL_10-Q_2023-10-27_0000021665-23-000037.html,CL_10-Q_2024-04-26_0000021665-24-000015.html,technology,financial,-1,-30,-4,-7,1
CL,10-Q,2024,2024,CL_10-Q_2024-04-26_0000021665-24-000015.html,CL_10-Q_2024-07-26_0000021665-24-000031.html,operations,market,1,5,-2,8,0
CL,10-Q,2024,2024,CL_10-Q_2024-07-26_0000021665-24-000031.html,CL_10-Q_2024-10-25_0000021665-24-000044.html,regulation,financial,3,-5,0,1,0
CL,10-Q,2024,2025,CL_10-Q_2024-10-25_0000021665-24-000044.html,CL_10-Q_2025-04-25_0000021665-25-000020.html,market,financial,2,-27,12,-13,0
CL,10-Q,2025,2025,CL_10-Q_2025-04-25_0000021665-25-000020.html,CL_10-Q_2025-08-01_0000021665-25-000041.html,financial,market,-1,24,-6,8,0
CL,10-Q,2025,2025,CL_10-Q_2025-08-01_0000021665-25-000041.html,CL_10-Q_2025-10-31_0000021665-25-000053.html,market,financial,1,-5,7,2,0
CMCSA,10-Q,2014,2014,CMCSA_10-Q_2014-04-22_0001193125-14-152328.html,CMCSA_10-Q_2014-07-24_0001193125-14-278903.html,financial,technology,4,73,9,9,3
CMCSA,10-Q,2014,2014,CMCSA_10-Q_2014-07-24_0001193125-14-278903.html,CMCSA_10-Q_2014-10-23_0001193125-14-379913.html,regulation,financial,2,-7,0,0,1
CMCSA,10-Q,2014,2015,CMCSA_10-Q_2014-10-23_0001193125-14-379913.html,CMCSA_10-Q_2015-05-04_0001193125-15-169012.html,technology,financial,-6,-53,-5,-9,0
CMCSA,10-Q,2015,2015,CMCSA_10-Q_2015-05-04_0001193125-15-169012.html,CMCSA_10-Q_2015-07-23_0001193125-15-260886.html,financial,operations,0,70,3,-1,0
CMCSA,10-Q,2015,2015,CMCSA_10-Q_2015-07-23_0001193125-15-260886.html,CMCSA_10-Q_2015-10-27_0001193125-15-354626.html,financial,technology,1,19,3,0,-1
CMCSA,10-Q,2015,2016,CMCSA_10-Q_2015-10-27_0001193125-15-354626.html,CMCSA_10-Q_2016-04-27_0001193125-16-558907.html,technology,financial,-6,-244,-35,-8,-3
CMCSA,10-Q,2016,2016,CMCSA_10-Q_2016-04-27_0001193125-16-558907.html,CMCSA_10-Q_2016-07-27_0001193125-16-659869.html,financial,technology,1,9,2,1,0
CMCSA,10-Q,2016,2016,CMCSA_10-Q_2016-07-27_0001193125-16-659869.html,CMCSA_10-Q_2016-10-26_0001193125-16-747958.html,financial,regulation,0,13,2,1,0
CMCSA,10-Q,2016,2017,CMCSA_10-Q_2016-10-26_0001193125-16-747958.html,CMCSA_10-Q_2017-04-27_0001166691-17-000009.html,operations,financial,-2,-15,-3,3,0
CMCSA,10-Q,2017,2017,CMCSA_10-Q_2017-04-27_0001166691-17-000009.html,CMCSA_10-Q_2017-07-27_0001166691-17-000022.html,financial,regulation,0,11,1,1,0
CMCSA,10-Q,2017,2017,CMCSA_10-Q_2017-07-27_0001166691-17-000022.html,CMCSA_10-Q_2017-10-26_0001166691-17-000031.html,regulation,operations,5,3,-1,-2,0
CMCSA,10-Q,2017,2018,CMCSA_10-Q_2017-10-26_0001166691-17-000031.html,CMCSA_10-Q_2018-04-25_0001166691-18-000010.html,financial,regulation,-4,81,13,1,0
CMCSA,10-Q,2018,2018,CMCSA_10-Q_2018-04-25_0001166691-18-000010.html,CMCSA_10-Q_2018-07-26_0001166691-18-000019.html,financial,operations,2,16,2,0,0
