company,filing_type,older_year,newer_year,older_file,newer_file,top_increase,top_decrease,regulation,financial,market,operations,technology
BA,10-K,2024,2025,BA_10-K_2024-01-31_0000012927-24-000010.html,BA_10-K_2025-02-03_0000012927-25-000015.html,regulation,technology,13,8,12,4,0
BA,10-K,2025,2026,BA_10-K_2025-02-03_0000012927-25-000015.html,BA_10-K_2026-01-30_0001628280-26-004357.html,regulation,regulation,0,0,0,0,0
BAC,10-K,2014,2015,BAC_10-K_2014-02-25_0000070858-14-000012.html,BAC_10-K_2015-02-25_0000070858-15-000008.html,regulation,financial,2,0,0,0,0
BAC,10-K,2015,2016,BAC_10-K_2015-02-25_0000070858-15-000008.html,BAC_10-K_2016-02-24_0000070858-16-000137.html,regulation,market,10,7,-3,2,0
BAC,10-K,2016,2017,BAC_10-K_2016-02-24_0000070858-16-000137.html,BAC_10-K_2017-02-23_0000070858-17-000013.html,regulation,regulation,0,0,0,0,0
BAC,10-K,2017,2018,BAC_10-K_2017-02-23_0000070858-17-000013.html,BAC_10-K_2018-02-22_0000070858-18-000009.html,regulation,market,1,1,0,0,0
BAC,10-K,2018,2019,BAC_10-K_2018-02-22_0000070858-18-000009.html,BAC_10-K_2019-02-26_0000070858-19-000012.html,regulation,regulation,0,0,0,0,0
BAC,10-K,2019,2020,BAC_10-K_2019-02-26_0000070858-19-000012.html,BAC_10-K_2020-02-19_0000070858-20-000011.html,regulation,regulation,0,0,0,0,0
BAC,10-K,2020,2021,BAC_10-K_2020-02-19_0000070858-20-000011.html,BAC_10-K_2021-02-24_0000070858-21-000023.html,market,financial,4,-7,6,0,0
BAC,10-K,2021,2022,BAC_10-K_2021-02-24_0000070858-21-000023.html,BAC_10-K_2022-02-22_0000070858-22-000062.html,financial,regulation,-6,5,-6,0,0
BAC,10-K,2022,2023,BAC_10-K_2022-02-22_0000070858-22-000062.html,BAC_10-K_2023-02-22_0000070858-23-000092.html,regulation,regulation,0,0,0,0,0
BAC,10-K,2023,2024,BAC_10-K_2023-02-22_0000070858-23-000092.html,BAC_10-K_2024-02-20_0000070858-24-000122.html,regulation,regulation,0,0,0,0,0
BAC,10-K,2024,2025,BAC_10-K_2024-02-20_0000070858-24-000122.html,BAC_10-K_2025-02-25_0000070858-25-000139.html,market,regulation,-7,-2,0,-2,0
BAC,10-K,2025,2026,BAC_10-K_2025-02-25_0000070858-25-000139.html,BAC_10-K_2026-02-25_0000070858-26-000157.html,regulation,regulation,0,0,0,0,0
BIIB,10-K,2014,2015,BIIB_10-K_2014-02-06_0000875045-14-000004.html,BIIB_10-K_2015-02-04_0000875045-15-000005.html,financial,market,0,2,-1,0,-1
BIIB,10-K,2015,2016,BIIB_10-K_2015-02-04_0000875045-15-000005.html,BIIB_10-K_2016-02-03_0000875045-16-000042.html,market,regulation,0,0,5,0,0
BIIB,10-K,2016,2017,BIIB_10-K_2016-02-03_0000875045-16-000042.html,BIIB_10-K_2017-02-02_0000875045-17-000009.html,operations,financial,1,-1,1,3,0
BIIB,10-K,2017,2018,BIIB_10-K_2017-02-02_0000875045-17-000009.html,BIIB_10-K_2018-02-01_0000875045-18-000005.html,market,operations,3,1,8,0,0
BIIB,10-K,2018,2019,BIIB_10-K_2018-02-01_0000875045-18-000005.html,BIIB_10-K_2019-02-06_0000875045-19-000006.html,financial,market,-3,7,-5,-3,3
BIIB,10-K,2019,2020,BIIB_10-K_2019-02-06_0000875045-19-000006.html,BIIB_10-K_2020-02-06_0000875045-20-000005.html,operations,market,1,1,-2,3,-2
BIIB,10-K,2020,2021,BIIB_10-K_2020-02-06_0000875045-20-000005.html,BIIB_10-K_2021-02-03_0000875045-21-000010.html,technology,financial,-1,-9,-2,-2,0
BIIB,10-K,2021,2022,BIIB_10-K_2021-02-03_0000875045-21-000010.html,BIIB_10-K_2022-02-03_0000875045-22-000007.html,market,technology,1,0,2,-1,-2
BIIB,10-K,2022,2023,BIIB_10-K_2022-02-03_0000875045-22-000007.html,BIIB_10-K_2023-02-15_0000875045-23-000009.html,financial,market,0,1,-4,1,1
BIIB,10-K,2023,2024,BIIB_10-K_2023-02-15_0000875045-23-000009.html,BIIB_10-K_2024-02-14_0000875045-24-000009.html,market,operations,3,4,10,-1,1
BIIB,10-K,2024,2025,BIIB_10-K_2024-02-14_0000875045-24-000009.html,BIIB_10-K_2025-02-12_0000875045-25-000009.html,technology,market,0,0,-1,1,2
BIIB,10-K,2025,2026,BIIB_10-K_2025-02-12_0000875045-25-000009.html,BIIB_10-K_2026-02-06_0000875045-26-000013.html,regulation,market,7,0,-3,1,0
BK,10-K,2014,2015,BK_10-K_2014-02-28_0001445305-14-000745.html,BK_10-K_2015-02-27_0001628280-15-001194.html,technology,financial,1,0,1,0,2
BK,10-K,2015,2016,BK_10-K_2015-02-27_0001628280-15-001194.html,BK_10-K_2016-02-26_0001390777-16-000204.html,operations,regulation,-1,3,1,15,1
BK,10-K,2016,2017,BK_10-K_2016-02-26_0001390777-16-000204.html,BK_10-K_2017-02-28_0001390777-17-000065.html,financial,regulation,-1,1,0,-1,0
BK,10-K,2017,2018,BK_10-K_2017-02-28_0001390777-17-000065.html,BK_10-K_2018-02-28_0001390777-18-000069.html,operations,market,1,1,-1,2,-1
BK,10-K,2018,2019,BK_10-K_2018-02-28_0001390777-18-000069.html,BK_10-K_2019-02-27_0001390777-19-000050.html,regulation,operations,0,0,0,-1,0
BK,10-K,2019,2020,BK_10-K_2019-02-27_0001390777-19-000050.html,BK_10-K_2020-02-27_0001390777-20-000044.html,technology,regulation,-2,-2,-1,-1,0
BK,10-K,2020,2021,BK_10-K_2020-02-27_0001390777-20-000044.html,BK_10-K_2021-02-25_0001390777-21-000037.html,operations,regulation,0,0,0,2,0
BK,10-K,2021,2022,BK_10-K_2021-02-25_0001390777-21-000037.html,BK_10-K_2022-02-25_0001390777-22-000043.html,regulation,market,0,0,-1,-1,-1
BK,10-K,2022,2023,BK_10-K_2022-02-25_0001390777-22-000043.html,BK_10-K_2023-02-27_0001390777-23-000033.html,regulation,regulation,0,0,0,0,0
BK,10-K,2023,2024,BK_10-K_2023-02-27_0001390777-23-000033.html,BK_10-K_2024-02-28_0001390777-24-000051.html,technology,operations,-5,-6,-5,-16,-2
BK,10-K,2024,2025,BK_10-K_2024-02-28_0001390777-24-000051.html,BK_10-K_2025-02-27_0001390777-25-000046.html,regulation,regulation,0,0,0,0,0
BK,10-K,2025,2026,BK_10-K_2025-02-27_0001390777-25-000046.html,BK_10-K_2026-02-25_0001390777-26-000033.html,regulation,regulation,0,0,0,0,0
BKNG,10-K,2014,2015,BKNG_10-K_2014-02-20_0001075531-14-000007.html,BKNG_10-K_2015-02-19_0001075531-15-000007.html,regulation,regulation,0,0,0,0,0
BKNG,10-K,2015,2016,BKNG_10-K_2015-02-19_0001075531-15-000007.html,BKNG_10-K_2016-02-17_0001075531-16-000084.html,regulation,regulation,0,0,0,0,0
BKNG,10-K,2016,2017,BKNG_10-K_2016-02-17_0001075531-16-000084.html,BKNG_10-K_2017-02-27_0001075531-17-000009.html,market,regulation,1,22,28,7,5
BKNG,10-K,2017,2018,BKNG_10-K_2017-02-27_0001075531-17-000009.html,BKNG_10-K_2018-02-27_0001075531-18-000015.html,financial,regulation,0,6,2,0,3
BKNG,10-K,2018,2019,BKNG_10-K_2018-02-27_0001075531-18-000015.html,BKNG_10-K_2019-02-27_0001075531-19-000009.html,financial,technology,0,6,4,1,-1
BKNG,10-K,2019,2020,BKNG_10-K_2019-02-27_0001075531-19-000009.html,BKNG_10-K_2020-02-26_0001075531-20-000011.html,regulation,financial,-1,-15,-10,-5,-2
BKNG,10-K,2020,2021,BKNG_10-K_2020-02-26_0001075531-20-000011.html,BKNG_10-K_2021-02-24_0001075531-21-000019.html,market,regulation,0,2,5,1,0
BKNG,10-K,2021,2022,BKNG_10-K_2021-02-24_0001075531-21-000019.html,BKNG_10-K_2022-02-23_0001075531-22-000008.html,regulation,market,0,-3,-4,-1,0
BKNG,10-K,2022,2023,BKNG_10-K_2022-02-23_0001075531-22-000008.html,BKNG_10-K_2023-02-23_0001075531-23-000016.html,operations,market,0,-1,-5,1,-1
BKNG,10-K,2023,2024,BKNG_10-K_2023-02-23_0001075531-23-000016.html,BKNG_10-K_2024-02-22_0001075531-24-000014.html,technology,market,0,0,-1,-1,2
BKNG,10-K,2024,2025,BKNG_10-K_2024-02-22_0001075531-24-000014.html,BKNG_10-K_2025-02-20_0001075531-25-000010.html,financial,market,0,2,-1,0,0
BKNG,10-K,2025,2026,BKNG_10-K_2025-02-20_0001075531-25-000010.html,BKNG_10-K_2026-02-18_0001075531-26-000009.html,regulation,technology,0,-1,-1,-1,-2
BLK,10-K,2025,2026,BLK_10-K_2025-02-25_0000950170-25-026584.html,BLK_10-K_2026-02-25_0001193125-26-071966.html,regulation,market,10,3,-5,0,2
BMY,10-K,2014,2015,BMY_10-K_2014-02-14_0000014272-14-000054.html,BMY_10-K_2015-02-13_0000014272-15-000055.html,operations,financial,3,0,0,7,1
BMY,10-K,2015,2016,BMY_10-K_2015-02-13_0000014272-15-000055.html,BMY_10-K_2016-02-12_0000014272-16-000288.html,financial,regulation,-4,11,1,-2,-1
BMY,10-K,2016,2017,BMY_10-K_2016-02-12_0000014272-16-000288.html,BMY_10-K_2017-02-21_0000014272-17-000047.html,market,technology,69,66,125,24,13
BMY,10-K,2017,2018,BMY_10-K_2017-02-21_0000014272-17-000047.html,BMY_10-K_2018-02-13_0000014272-18-000055.html,financial,regulation,0,11,6,8,1
BMY,10-K,2018,2019,BMY_10-K_2018-02-13_0000014272-18-000055.html,BMY_10-K_2019-02-25_0000014272-19-000047.html,technology,financial,-38,-158,-78,-43,-15
BMY,10-K,2019,2020,BMY_10-K_2019-02-25_0000014272-19-000047.html,BMY_10-K_2020-02-24_0000014272-20-000082.html,operations,market,12,-7,-58,14,0
BMY,10-K,2020,2021,BMY_10-K_2020-02-24_0000014272-20-000082.html,BMY_10-K_2021-02-10_0000014272-21-000066.html,market,financial,0,-1,2,1,0
BMY,10-K,2021,2022,BMY_10-K_2021-02-10_0000014272-21-000066.html,BMY_10-K_2022-02-09_0000014272-22-000051.html,regulation,operations,2,1,2,0,0
BMY,10-K,2022,2023,BMY_10-K_2022-02-09_0000014272-22-000051.html,BMY_10-K_2023-02-14_0000014272-23-000046.html,financial,market,0,1,-1,0,0
BMY,10-K,2023,2024,BMY_10-K_2023-02-14_0000014272-23-000046.html,BMY_10-K_2024-02-13_0000014272-24-000044.html,financial,regulation,0,3,2,3,0
BMY,10-K,2024,2025,BMY_10-K_2024-02-13_0000014272-24-000044.html,BMY_10-K_2025-02-12_0000014272-25-000039.html,operations,regulation,0,0,0,1,0
BMY,10-K,2025,2026,BMY_10-K_2025-02-12_0000014272-25-000039.html,BMY_10-K_2026-02-11_0000014272-26-000004.html,financial,regulation,-3,3,-3,1,0
C,10-K,2014,2015,C_10-K_2014-03-03_0001104659-14-015152.html,C_10-K_2015-02-25_0000831001-15-000043.html,regulation,regulation,0,0,0,0,0
C,10-K,2015,2016,C_10-K_2015-02-25_0000831001-15-000043.html,C_10-K_2016-02-26_0000831001-16-000235.html,operations,regulation,-2,-1,-2,0,0
C,10-K,2016,2017,C_10-K_2016-02-26_0000831001-16-000235.html,C_10-K_2017-02-24_0000831001-17-000038.html,regulation,regulation,0,0,0,0,0
C,10-K,2017,2018,C_10-K_2017-02-24_0000831001-17-000038.html,C_10-K_2018-02-23_0000831001-18-000040.html,operations,regulation,0,0,0,1,0
C,10-K,2018,2019,C_10-K_2018-02-23_0000831001-18-000040.html,C_10-K_2019-02-22_0000831001-19-000027.html,regulation,regulation,0,0,0,0,0
C,10-K,2019,2020,C_10-K_2019-02-22_0000831001-19-000027.html,C_10-K_2020-02-21_0000831001-20-000031.html,operations,regulation,0,0,0,1,0
C,10-K,2020,2021,C_10-K_2020-02-21_0000831001-20-000031.html,C_10-K_2021-02-26_0000831001-21-000042.html,operations,regulation,0,0,0,1,0
C,10-K,2021,2022,C_10-K_2021-02-26_0000831001-21-000042.html,C_10-K_2022-02-28_0000831001-22-000036.html,regulation,operations,0,0,0,-2,0
C,10-K,2022,2023,C_10-K_2022-02-28_0000831001-22-000036.html,C_10-K_2023-02-27_0000831001-23-000037.html,regulation,regulation,0,0,0,0,0
C,10-K,2023,2024,C_10-K_2023-02-27_0000831001-23-000037.html,C_10-K_2024-02-23_0000831001-24-000033.html,regulation,operations,0,0,0,-2,0
C,10-K,2024,2025,C_10-K_2024-02-23_0000831001-24-000033.html,C_10-K_2025-02-21_0000831001-25-000067.html,operations,regulation,0,0,1,2,0
C,10-K,2025,2026,C_10-K_2025-02-21_0000831001-25-000067.html,C_10-K_2026-02-20_0000831001-26-000011.html,financial,regulation,0,4,1,1,0
CAT,10-K,2014,2015,CAT_10-K_2014-02-18_0000018230-14-000058.html,CAT_10-K_2015-02-17_0000018230-15-000061.html,regulation,regulation,0,0,0,0,0
CAT,10-K,2015,2016,CAT_10-K_2015-02-17_0000018230-15-000061.html,CAT_10-K_2016-02-16_0000018230-16-000410.html,regulation,market,0,0,-3,0,0
CAT,10-K,2016,2017,CAT_10-K_2016-02-16_0000018230-16-000410.html,CAT_10-K_2017-02-15_0000018230-17-000041.html,regulation,regulation,0,0,0,0,0
CAT,10-K,2017,2018,CAT_10-K_2017-02-15_0000018230-17-000041.html,CAT_10-K_2018-02-15_0000018230-18-000042.html,financial,regulation,0,1,0,1,0
CAT,10-K,2018,2019,CAT_10-K_2018-02-15_0000018230-18-000042.html,CAT_10-K_2019-02-14_0000018230-19-000034.html,regulation,financial,0,-6,0,-1,0
CAT,10-K,2019,2020,CAT_10-K_2019-02-14_0000018230-19-000034.html,CAT_10-K_2020-02-19_0000018230-20-000056.html,regulation,regulation,0,0,0,0,0
CAT,10-K,2020,2021,CAT_10-K_2020-02-19_0000018230-20-000056.html,CAT_10-K_2021-02-17_0000018230-21-000063.html,operations,financial,1,0,1,2,0
CAT,10-K,2021,2022,CAT_10-K_2021-02-17_0000018230-21-000063.html,CAT_10-K_2022-02-16_0000018230-22-000050.html,regulation,regulation,0,0,0,0,0
CAT,10-K,2022,2023,CAT_10-K_2022-02-16_0000018230-22-000050.html,CAT_10-K_2023-02-15_0000018230-23-000011.html,financial,regulation,-1,0,0,0,0
CAT,10-K,2023,2024,CAT_10-K_2023-02-15_0000018230-23-000011.html,CAT_10-K_2024-02-16_0000018230-24-000009.html,regulation,regulation,0,0,0,0,0
CAT,10-K,2024,2025,CAT_10-K_2024-02-16_0000018230-24-000009.html,CAT_10-K_2025-02-14_0000018230-25-000008.html,regulation,regulation,0,0,0,0,0
CAT,10-K,2025,2026,CAT_10-K_2025-02-14_0000018230-25-000008.html,CAT_10-K_2026-02-13_0000018230-26-000008.html,regulation,market,0,-1,-2,0,0
CHTR,10-K,2014,2015,CHTR_10-K_2014-02-21_0001091667-14-000080.html,CHTR_10-K_2015-02-24_0001091667-15-000049.html,market,operations,13,5,14,2,4
CHTR,10-K,2015,2016,CHTR_10-K_2015-02-24_0001091667-15-000049.html,CHTR_10-K_2016-02-10_0001091667-16-000396.html,financial,market,1,9,-3,5,-2
CHTR,10-K,2016,2017,CHTR_10-K_2016-02-10_0001091667-16-000396.html,CHTR_10-K_2017-02-16_0001091667-17-000030.html,operations,market,-2,-18,-26,3,-2
CHTR,10-K,2017,2018,CHTR_10-K_2017-02-16_0001091667-17-000030.html,CHTR_10-K_2018-02-02_0001091667-18-000025.html,technology,regulation,-10,-4,-10,-3,1
CHTR,10-K,2018,2019,CHTR_10-K_2018-02-02_0001091667-18-000025.html,CHTR_10-K_2019-01-31_0001091667-19-000029.html,regulation,market,0,-2,-20,0,0
CHTR,10-K,2019,2020,CHTR_10-K_2019-01-31_0001091667-19-000029.html,CHTR_10-K_2020-01-31_0001091667-20-000024.html,technology,regulation,-8,-2,-4,-4,-1
CHTR,10-K,2020,2021,CHTR_10-K_2020-01-31_0001091667-20-000024.html,CHTR_10-K_2021-01-29_0001091667-21-000022.html,market,financial,0,-3,8,4,2
CHTR,10-K,2021,2022,CHTR_10-K_2021-01-29_0001091667-21-000022.html,CHTR_10-K_2022-01-28_0001091667-22-000024.html,financial,market,2,3,-1,0,0
CHTR,10-K,2022,2023,CHTR_10-K_2022-01-28_0001091667-22-000024.html,CHTR_10-K_2023-01-27_0001091667-23-000024.html,technology,financial,-4,-9,-3,0,1
CHTR,10-K,2023,2024,CHTR_10-K_2023-01-27_0001091667-23-000024.html,CHTR_10-K_2024-02-02_0001091667-24-000028.html,market,technology,3,-2,4,0,-5
CHTR,10-K,2024,2025,CHTR_10-K_2024-02-02_0001091667-24-000028.html,CHTR_10-K_2025-01-31_0001091667-25-000034.html,technology,regulation,-54,-29,-54,-22,-14
CHTR,10-K,2025,2026,CHTR_10-K_2025-01-31_0001091667-25-000034.html,CHTR_10-K_2026-01-30_0001091667-26-000017.html,regulation,regulation,0,0,0,0,0
CL,10-K,2014,2015,CL_10-K_2014-02-20_0001545547-14-000003.html,CL_10-K_2015-02-19_0001628280-15-000846.html,regulation,regulation,0,0,0,0,0
CL,10-K,2015,2016,CL_10-K_2015-02-19_0001628280-15-000846.html,CL_10-K_2016-02-18_0001628280-16-011343.html,regulation,regulation,0,0,0,0,0
CL,10-K,2016,2017,CL_10-K_2016-02-18_0001628280-16-011343.html,CL_10-K_2017-02-23_0000021665-17-000002.html,regulation,regulation,0,0,0,0,0
CL,10-K,2017,2018,CL_10-K_2017-02-23_0000021665-17-000002.html,CL_10-K_2018-02-15_0000021665-18-000003.html,regulation,regulation,0,0,0,0,0
CL,10-K,2018,2019,CL_10-K_2018-02-15_0000021665-18-000003.html,CL_10-K_2019-02-21_0000021665-19-000003.html,market,financial,3,1,7,3,1
CL,10-K,2019,2020,CL_10-K_2019-02-21_0000021665-19-000003.html,CL_10-K_2020-02-21_0000021665-20-000004.html,financial,regulation,-1,0,-1,0,0
CL,10-K,2020,2021,CL_10-K_2020-02-21_0000021665-20-000004.html,CL_10-K_2021-02-18_0000021665-21-000007.html,market,regulation,-3,0,7,0,-1
CL,10-K,2021,2022,CL_10-K_2021-02-18_0000021665-21-000007.html,CL_10-K_2022-02-17_0000021665-22-000003.html,operations,market,0,0,-1,6,0
CL,10-K,2022,2023,CL_10-K_2022-02-17_0000021665-22-000003.html,CL_10-K_2023-02-16_0000021665-23-000007.html,financial,market,0,1,-5,-2,0
CL,10-K,2023,2024,CL_10-K_2023-02-16_0000021665-23-000007.html,CL_10-K_2024-02-15_0000021665-24-000003.html,regulation,operations,10,-1,-3,-5,0
CL,10-K,2024,2025,CL_10-K_2024-02-15_0000021665-24-000003.html,CL_10-K_2025-02-13_0000021665-25-000008.html,regulation,financial,1,0,0,0,0
CL,10-K,2025,2026,CL_10-K_2025-02-13_0000021665-25-000008.html,CL_10-K_2026-02-23_0000021665-26-000006.html,market,regulation,0,0,2,0,0
CMCSA,10-K,2014,2015,CMCSA_10-K_2014-02-12_0001193125-14-047522.html,CMCSA_10-K_2015-02-27_0001193125-15-068526.html,regulation,regulation,0,0,0,0,0
CMCSA,10-K,2015,2016,CMCSA_10-K_2015-02-27_0001193125-15-068526.html,CMCSA_10-K_2016-02-05_0001193125-16-452423.html,regulation,regulation,0,0,0,0,0
CMCSA,10-K,2016,2017,CMCSA_10-K_2016-02-05_0001193125-16-452423.html,CMCSA_10-K_2017-02-03_0001193125-17-030512.html,regulation,regulation,0,0,0,0,0
CMCSA,10-K,2017,2018,CMCSA_10-K_2017-02-03_0001193125-17-030512.html,CMCSA_10-K_2018-01-31_0001166691-18-000004.html,regulation,regulation,0,0,0,0,0
CMCSA,10-K,2018,2019,CMCSA_10-K_2018-01-31_0001166691-18-000004.html,CMCSA_10-K_2019-01-31_0001166691-19-000005.html,regulation,regulation,0,0,0,0,0
CMCSA,10-K,2019,2020,CMCSA_10-K_2019-01-31_0001166691-19-000005.html,CMCSA_10-K_2020-01-30_0001166691-20-000008.html,regulation,regulation,0,0,0,0,0
CMCSA,10-K,2020,2021,CMCSA_10-K_2020-01-30_0001166691-20-000008.html,CMCSA_10-K_2021-02-04_0001166691-21-000008.html,regulation,operations,84,31,77,16,17
CMCSA,10-K,2021,2022,CMCSA_10-K_2021-02-04_0001166691-21-000008.html,CMCSA_10-K_2022-02-02_0001166691-22-000009.html,operations,regulation,-84,-31,-77,-16,-17
CMCSA,10-K,2022,2023,CMCSA_10-K_2022-02-02_0001166691-22-000009.html,CMCSA_10-K_2023-02-03_0001166691-23-000010.html,financial,regulation,-1,0,0,0,0
CMCSA,10-K,2023,2024,CMCSA_10-K_2023-02-03_0001166691-23-000010.html,CMCSA_10-K_2024-01-31_0001166691-24-000011.html,regulation,regulation,0,0,0,0,0
CMCSA,10-K,2024,2025,CMCSA_10-K_2024-01-31_0001166691-24-000011.html,CMCSA_10-K_2025-01-31_0001166691-25-000011.html,regulation,regulation,0,0,0,0,0
CMCSA,10-K,2025,2026,CMCSA_10-K_2025-01-31_0001166691-25-000011.html,CMCSA_10-K_2026-02-03_0001628280-26-004994.html,regulation,regulation,0,0,0,0,0
COF,10-K,2014,2015,COF_10-K_2014-02-27_0001193125-14-073467.html,COF_10-K_2015-02-24_0000927628-15-000026.html,technology,operations,0,0,0,-3,3
COF,10-K,2015,2016,COF_10-K_2015-02-24_0000927628-15-000026.html,COF_10-K_2016-02-25_0000927628-16-000140.html,regulation,financial,2,0,0,0,0
COF,10-K,2016,2017,COF_10-K_2016-02-25_0000927628-16-000140.html,COF_10-K_2017-02-23_0000927628-17-000115.html,market,operations,0,0,1,-1,0
COF,10-K,2017,2018,COF_10-K_2017-02-23_0000927628-17-000115.html,COF_10-K_2018-02-21_0000927628-18-000107.html,regulation,operations,64,21,13,2,2
COF,10-K,2018,2019,COF_10-K_2018-02-21_0000927628-18-000107.html,COF_10-K_2019-02-20_0000927628-19-000093.html,financial,market,-4,1,-10,-2,-10
COF,10-K,2019,2020,COF_10-K_2019-02-20_0000927628-19-000093.html,COF_10-K_2020-02-20_0000927628-20-000102.html,technology,regulation,-8,-5,0,-1,7
COF,10-K,2020,2021,COF_10-K_2020-02-20_0000927628-20-000102.html,COF_10-K_2021-02-25_0000927628-21-000094.html,operations,regulation,-32,-20,-12,0,-3
COF,10-K,2021,2022,COF_10-K_2021-02-25_0000927628-21-000094.html,COF_10-K_2022-02-25_0000927628-22-000106.html,market,regulation,-27,3,7,3,-2
COF,10-K,2022,2023,COF_10-K_2022-02-25_0000927628-22-000106.html,COF_10-K_2023-02-24_0000927628-23-000117.html,regulation,market,33,-4,-7,-4,1
COF,10-K,2023,2024,COF_10-K_2023-02-24_0000927628-23-000117.html,COF_10-K_2024-02-23_0000927628-24-000094.html,regulation,technology,37,22,9,2,-1
COF,10-K,2024,2025,COF_10-K_2024-02-23_0000927628-24-000094.html,COF_10-K_2025-02-20_0000927628-25-000092.html,financial,regulation,-10,0,0,0,-2
COF,10-K,2025,2026,COF_10-K_2025-02-20_0000927628-25-000092.html,COF_10-K_2026-02-19_0000927628-26-000024.html,technology,regulation,-37,-23,-10,-2,0
COP,10-K,2014,2015,COP_10-K_2014-02-25_0001193125-14-066358.html,COP_10-K_2015-02-24_0001193125-15-059281.html,regulation,regulation,0,0,0,0,0
COP,10-K,2015,2016,COP_10-K_2015-02-24_0001193125-15-059281.html,COP_10-K_2016-02-23_0001193125-16-472901.html,regulation,regulation,0,0,0,0,0
COP,10-K,2016,2017,COP_10-K_2016-02-23_0001193125-16-472901.html,COP_10-K_2017-02-21_0001193125-17-050077.html,regulation,regulation,0,0,0,0,0
COP,10-K,2017,2018,COP_10-K_2017-02-21_0001193125-17-050077.html,COP_10-K_2018-02-20_0001193125-18-049729.html,regulation,regulation,0,0,0,0,0
COP,10-K,2018,2019,COP_10-K_2018-02-20_0001193125-18-049729.html,COP_10-K_2019-02-19_0001193125-19-043841.html,market,regulation,3,6,29,25,7
COP,10-K,2019,2020,COP_10-K_2019-02-19_0001193125-19-043841.html,COP_10-K_2020-02-18_0001193125-20-039954.html,operations,regulation,-1,1,1,3,-1
COP,10-K,2020,2021,COP_10-K_2020-02-18_0001193125-20-039954.html,COP_10-K_2021-02-16_0001562762-21-000027.html,operations,regulation,-2,0,1,10,0
COP,10-K,2021,2022,COP_10-K_2021-02-16_0001562762-21-000027.html,COP_10-K_2022-02-17_0001562762-22-000031.html,regulation,operations,0,0,-3,-4,0
COP,10-K,2022,2023,COP_10-K_2022-02-17_0001562762-22-000031.html,COP_10-K_2023-02-16_0001163165-23-000006.html,regulation,market,1,0,-2,-1,1
COP,10-K,2023,2024,COP_10-K_2023-02-16_0001163165-23-000006.html,COP_10-K_2024-02-15_0001163165-24-000010.html,market,regulation,-1,-1,1,0,0
COP,10-K,2024,2025,COP_10-K_2024-02-15_0001163165-24-000010.html,COP_10-K_2025-02-18_0001163165-25-000012.html,market,regulation,0,0,6,5,0
COP,10-K,2025,2026,COP_10-K_2025-02-18_0001163165-25-000012.html,COP_10-K_2026-02-17_0001163165-26-000009.html,regulation,operations,1,0,-3,-4,-2
COST,10-K,2014,2015,COST_10-K_2014-10-15_0000909832-14-000021.html,COST_10-K_2015-10-14_0000909832-15-000014.html,regulation,operations,0,0,-1,-2,0
COST,10-K,2015,2016,COST_10-K_2015-10-14_0000909832-15-000014.html,COST_10-K_2016-10-12_0000909832-16-000032.html,operations,regulation,0,1,0,2,0
COST,10-K,2016,2017,COST_10-K_2016-10-12_0000909832-16-000032.html,COST_10-K_2017-10-18_0000909832-17-000014.html,regulation,operations,0,0,-2,-3,0
COST,10-K,2017,2018,COST_10-K_2017-10-18_0000909832-17-000014.html,COST_10-K_2018-10-26_0000909832-18-000013.html,operations,regulation,0,0,0,1,0
COST,10-K,2018,2019,COST_10-K_2018-10-26_0000909832-18-000013.html,COST_10-K_2019-10-11_0000909832-19-000019.html,regulation,operations,0,0,0,-2,0
COST,10-K,2019,2020,COST_10-K_2019-10-11_0000909832-19-000019.html,COST_10-K_2020-10-07_0000909832-20-000017.html,regulation,operations,0,0,0,-1,0
COST,10-K,2020,2021,COST_10-K_2020-10-07_0000909832-20-000017.html,COST_10-K_2021-10-06_0000909832-21-000014.html,operations,regulation,0,0,0,5,0
COST,10-K,2021,2022,COST_10-K_2021-10-06_0000909832-21-000014.html,COST_10-K_2022-10-05_0000909832-22-000021.html,regulation,regulation,0,0,0,0,0
COST,10-K,2022,2023,COST_10-K_2022-10-05_0000909832-22-000021.html,COST_10-K_2023-10-11_0000909832-23-000042.html,regulation,operations,0,0,0,-2,0
COST,10-K,2023,2024,COST_10-K_2023-10-11_0000909832-23-000042.html,COST_10-K_2024-10-09_0000909832-24-000049.html,operations,regulation,0,0,0,2,0
COST,10-K,2024,2025,COST_10-K_2024-10-09_0000909832-24-000049.html,COST_10-K_2025-10-08_0000909832-25-000101.html,operations,regulation,0,0,0,1,0
CRM,10-K,2014,2015,CRM_10-K_2014-03-05_0001193125-14-084762.html,CRM_10-K_2015-03-06_0001108524-15-000008.html,technology,market,0,2,-10,0,3
CRM,10-K,2015,2016,CRM_10-K_2015-03-06_0001108524-15-000008.html,CRM_10-K_2016-03-07_0001108524-16-000053.html,technology,market,0,2,-1,2,5
CRM,10-K,2016,2017,CRM_10-K_2016-03-07_0001108524-16-000053.html,CRM_10-K_2017-03-06_0001108524-17-000006.html,operations,regulation,0,0,0,1,0
CRM,10-K,2017,2018,CRM_10-K_2017-03-06_0001108524-17-000006.html,CRM_10-K_2018-03-09_0001108524-18-000011.html,regulation,market,1,1,-2,0,1
CRM,10-K,2018,2019,CRM_10-K_2018-03-09_0001108524-18-000011.html,CRM_10-K_2019-03-08_0001108524-19-000009.html,market,operations,-1,0,3,-2,-1
